Time (seconds),Relative Humidity %,Celsius,Fahrenheit
1522780408,51.84,25.5,77.91
1522780409,51.84,25.5,77.91
1522780410,51.84,25.5,77.91
1522780411,51.84,25.5,77.91
1522780412,51.84,25.5,77.91
1522780413,51.84,25.5,77.91
1522780414,51.84,25.5,77.91
1522780415,51.84,25.5,77.91
1522780416,51.84,25.5,77.91
1522780417,51.84,25.5,77.91
1522780418,51.84,25.5,77.91
1522780419,51.84,25.5,77.91
1522780420,51.84,25.5,77.91
1522780421,51.84,25.5,77.91
1522780422,51.84,25.5,77.91
1522780423,51.84,25.5,77.91
1522780424,51.84,25.5,77.91
1522780425,51.84,25.5,77.91
1522780426,51.84,25.5,77.91
1522780427,51.84,25.5,77.91
1522780428,51.84,25.5,77.91
1522780429,51.84,25.5,77.91
1522780430,51.84,25.5,77.91
1522780431,51.84,25.5,77.91
1522780432,51.84,25.5,77.91
1522780433,51.84,25.5,77.91
1522780434,51.84,25.5,77.91
1522780435,51.84,25.5,77.91
1522780436,51.84,25.5,77.91
1522780437,51.84,25.5,77.91
1522780438,51.84,25.5,77.91
1522780439,51.84,25.5,77.91
1522780440,51.84,25.5,77.91
1522780441,51.84,25.5,77.91
1522780442,51.84,25.5,77.91
1522780443,51.84,25.5,77.91
1522780444,51.84,25.5,77.91
1522780445,51.84,25.5,77.91
1522780446,51.84,25.5,77.91
1522780447,51.84,25.5,77.91
1522780448,51.84,25.5,77.91
1522780449,51.84,25.5,77.91
1522780450,51.84,25.5,77.91
1522780451,51.84,25.5,77.91
1522780452,51.84,25.5,77.91
1522780453,51.84,25.5,77.91
1522780454,51.84,25.5,77.91
1522780455,51.84,25.5,77.91
1522780456,51.84,25.5,77.91
1522780457,51.84,25.5,77.91
1522780458,51.84,25.5,77.91
1522780459,51.84,25.5,77.91
1522780460,51.84,25.5,77.91
1522780461,51.84,25.5,77.91
1522780462,51.84,25.5,77.91
1522780463,51.84,25.5,77.91
1522780464,51.84,25.5,77.91
1522780465,51.84,25.5,77.91
1522780466,51.84,25.5,77.91
1522780467,51.84,25.5,77.91
1522780468,51.84,25.5,77.91
1522780469,51.84,25.5,77.91
1522780470,51.84,25.5,77.91
1522780471,51.84,25.5,77.91
1522780472,51.84,25.5,77.91
1522780473,51.84,25.5,77.91
1522780474,51.84,25.5,77.91
1522780475,51.84,25.5,77.91
1522780476,51.84,25.5,77.91
1522780477,51.84,25.5,77.91
1522780478,51.84,25.5,77.91
1522780479,51.84,25.5,77.91
1522780480,51.84,25.5,77.91
1522780481,51.84,25.5,77.91
1522780482,51.84,25.5,77.91
1522780483,51.84,25.5,77.91
1522780484,51.84,25.5,77.91
1522780485,51.84,25.5,77.91
1522780486,51.84,25.5,77.91
1522780487,51.84,25.5,77.91
1522780488,51.84,25.5,77.91
1522780489,51.84,25.5,77.91
1522780490,51.84,25.5,77.91
1522780491,51.84,25.5,77.91
1522780492,51.84,25.5,77.91
1522780493,51.84,25.5,77.91
1522780494,51.84,25.5,77.91
1522780495,51.84,25.5,77.91
1522780496,51.84,25.5,77.91
1522780497,51.84,25.5,77.91
1522780498,51.84,25.5,77.91
1522780499,51.84,25.5,77.91
1522780500,51.84,25.5,77.91
1522780501,51.84,25.5,77.91
1522780502,51.84,25.5,77.91
1522780503,51.84,25.5,77.91
1522780504,51.84,25.5,77.91
1522780505,51.84,25.5,77.91
1522780506,51.84,25.5,77.91
1522780507,52.33,25.5,77.91
1522780508,51.84,25.5,77.91
1522780509,52.33,25.5,77.91
1522780510,51.84,25.5,77.91
1522780511,51.84,25.5,77.91
1522780512,51.84,25.5,77.91
1522780513,52.33,25.5,77.91
1522780514,52.33,25.5,77.91
1522780515,52.33,25.5,77.91
1522780516,52.33,25.5,77.91
1522780517,51.84,25.5,77.91
1522780518,52.33,25.5,77.91
1522780519,52.33,25.5,77.91
1522780520,52.33,25.5,77.91
1522780521,52.33,25.5,77.91
1522780522,52.33,25.5,77.91
1522780523,52.33,25.5,77.91
1522780524,52.33,25.5,77.91
1522780525,52.33,25.5,77.91
1522780526,52.33,25.5,77.91
1522780527,52.33,25.5,77.91
1522780528,52.33,25.5,77.91
1522780529,52.33,25.5,77.91
1522780530,52.33,25.5,77.91
1522780531,52.33,25.5,77.91
1522780532,52.33,25.5,77.91
1522780533,52.33,25.5,77.91
1522780534,52.33,25.5,77.91
1522780535,52.33,25.5,77.91
1522780536,52.33,25.5,77.91
1522780537,52.33,25.5,77.91
1522780538,52.33,25.5,77.91
1522780539,52.33,25.5,77.91
1522780540,52.33,25.5,77.91
1522780541,52.33,25.5,77.91
1522780542,52.33,25.5,77.91
1522780543,52.33,25.5,77.91
1522780544,52.33,25.5,77.91
1522780545,52.33,25.5,77.91
1522780546,52.33,25.5,77.91
1522780547,52.33,25.5,77.91
1522780548,52.33,25.5,77.91
1522780549,52.33,25.5,77.91
1522780550,52.33,25.5,77.91
1522780551,52.33,25.5,77.91
1522780552,52.33,25.5,77.91
1522780553,52.33,25.5,77.91
1522780554,52.33,25.5,77.91
1522780555,52.33,25.5,77.91
1522780556,52.33,25.5,77.91
1522780557,52.33,25.5,77.91
1522780558,52.33,25.5,77.91
1522780559,52.33,25.5,77.91
1522780560,52.33,25.5,77.91
1522780561,52.33,25.5,77.91
1522780562,52.33,25.5,77.91
1522780563,52.33,25.5,77.91
1522780564,52.33,25.5,77.91
1522780565,52.33,25.5,77.91
1522780567,52.33,25.5,77.91
1522780568,52.33,25.5,77.91
1522780569,52.33,25.5,77.91
1522780570,52.33,25.5,77.91
1522780571,52.33,25.5,77.91
1522780572,52.33,25.5,77.91
1522780573,52.33,25.5,77.91
1522780574,52.33,25.5,77.91
1522780575,52.33,25.5,77.91
1522780576,52.33,25.5,77.91
1522780577,52.33,25.5,77.91
1522780578,52.33,25.5,77.91
1522780579,52.33,25.5,77.91
1522780580,52.33,25.5,77.91
1522780581,52.33,25.5,77.91
1522780582,52.33,25.5,77.91
1522780583,52.33,25.5,77.91
1522780584,52.33,25.5,77.91
1522780585,52.33,25.5,77.91
1522780586,52.33,25.5,77.91
1522780587,52.33,25.5,77.91
1522780588,52.33,25.5,77.91
1522780589,52.33,25.5,77.91
1522780590,52.33,25.5,77.91
1522780591,52.33,25.5,77.91
1522780592,52.33,25.5,77.91
1522780593,52.33,25.5,77.91
1522780594,52.33,25.5,77.91
1522780595,52.33,25.5,77.91
1522780596,52.33,25.5,77.91
1522780597,52.33,25.5,77.91
1522780598,52.33,25.5,77.91
1522780599,52.33,25.5,77.91
1522780600,52.33,25.5,77.91
1522780601,52.33,25.5,77.91
1522780602,52.33,25.5,77.91
1522780603,52.33,25.5,77.91
1522780604,52.33,25.5,77.91
1522780605,52.33,25.5,77.91
1522780606,52.33,25.5,77.91
1522780607,52.33,25.5,77.91
1522780608,52.33,25.5,77.91
1522780609,52.33,25.5,77.91
1522780610,52.33,25.5,77.91
1522780611,52.33,25.5,77.91
1522780612,52.33,25.5,77.91
1522780613,52.33,25.5,77.91
1522780614,52.33,25.5,77.91
1522780615,52.33,25.5,77.91
1522780616,52.33,25.5,77.91
1522780617,52.33,25.5,77.91
1522780618,52.33,25.5,77.91
1522780619,52.33,25.5,77.91
1522780620,52.33,25.5,77.91
1522780621,52.33,25.5,77.91
1522780622,52.33,25.5,77.91
1522780623,52.33,25.5,77.91
1522780624,52.33,25.5,77.91
1522780625,52.33,25.5,77.91
1522780626,52.33,25.5,77.91
1522780627,52.33,25.5,77.91
1522780628,52.33,25.5,77.91
1522780629,52.33,25.5,77.91
1522780630,52.33,25.5,77.91
1522780631,52.33,25.5,77.91
1522780632,52.33,25.5,77.91
1522780633,52.33,25.5,77.91
1522780634,52.33,25.5,77.91
1522780635,52.33,25.5,77.91
1522780636,52.33,25.5,77.91
1522780637,52.33,25.5,77.91
1522780638,52.33,25.5,77.91
1522780639,52.33,25.5,77.91
1522780640,52.33,25.5,77.91
1522780641,52.33,25.5,77.91
1522780642,52.33,25.5,77.91
1522780643,52.33,25.5,77.91
1522780644,52.33,25.5,77.91
1522780645,52.33,25.5,77.91
1522780646,52.33,25.5,77.91
1522780647,52.33,25.5,77.91
1522780648,52.33,25.5,77.91
1522780649,52.33,25.5,77.91
1522780650,52.33,25.5,77.91
1522780651,52.33,25.5,77.91
1522780652,52.33,25.5,77.91
1522780653,52.33,25.5,77.91
1522780654,52.33,25.5,77.91
1522780655,52.33,25.5,77.91
1522780656,52.33,25.5,77.91
1522780657,52.33,25.5,77.91
1522780658,52.33,25.5,77.91
1522780659,52.33,25.5,77.91
1522780660,52.33,25.5,77.91
1522780661,52.33,25.5,77.91
1522780662,52.33,25.5,77.91
1522780663,52.33,25.5,77.91
1522780664,52.33,25.5,77.91
1522780665,52.33,25.5,77.91
1522780666,52.33,25.5,77.91
1522780667,52.33,25.5,77.91
1522780668,52.33,25.5,77.91
1522780669,52.33,25.5,77.91
1522780670,52.33,25.5,77.91
1522780671,52.33,25.5,77.91
1522780672,52.33,25.5,77.91
1522780673,51.84,25.5,77.91
1522780674,52.33,25.5,77.91
1522780675,51.84,25.5,77.91
1522780676,52.33,25.5,77.91
1522780677,52.33,25.5,77.91
1522780678,51.84,25.5,77.91
1522780679,52.33,25.5,77.91
1522780680,51.84,25.5,77.91
1522780681,52.33,25.5,77.91
1522780682,52.33,25.5,77.91
1522780683,52.33,25.5,77.91
1522780684,51.84,25.5,77.91
1522780685,52.33,25.5,77.91
1522780686,51.84,25.5,77.91
1522780687,51.84,25.5,77.91
1522780688,52.33,25.5,77.91
1522780689,51.84,25.5,77.91
1522780690,52.33,25.5,77.91
1522780691,52.33,25.5,77.91
1522780692,52.33,25.5,77.91
1522780693,52.33,25.5,77.91
1522780694,52.33,25.5,77.91
1522780695,52.33,25.5,77.91
1522780696,52.33,25.5,77.91
1522780697,52.33,25.5,77.91
1522780698,51.84,25.5,77.91
1522780699,52.33,25.5,77.91
1522780700,52.33,25.5,77.91
1522780701,52.33,25.5,77.91
1522780702,52.33,25.5,77.91
1522780703,52.33,25.5,77.91
1522780704,52.33,25.5,77.91
1522780705,52.33,25.5,77.91
1522780706,51.84,25.5,77.91
1522780707,52.33,25.5,77.91
1522780708,51.84,25.5,77.91
1522780709,52.33,25.5,77.91
1522780710,52.33,25.5,77.91
1522780711,52.33,25.5,77.91
1522780712,52.33,25.5,77.91
1522780713,52.33,25.5,77.91
1522780714,52.33,25.5,77.91
1522780715,52.33,25.5,77.91
1522780716,51.84,25.5,77.91
1522780717,51.84,25.5,77.91
1522780718,52.33,25.5,77.91
1522780719,51.84,25.5,77.91
1522780720,52.33,25.5,77.91
1522780721,52.33,25.5,77.91
1522780722,51.84,25.5,77.91
1522780723,52.33,25.5,77.91
1522780724,52.33,25.5,77.91
1522780725,51.84,25.5,77.91
1522780726,51.84,25.5,77.91
1522780727,52.33,25.5,77.91
1522780728,52.33,25.5,77.91
1522780729,51.84,25.5,77.91
1522780730,51.84,25.5,77.91
1522780731,51.84,25.5,77.91
1522780732,52.33,25.5,77.91
1522780733,51.84,25.5,77.91
1522780734,52.33,25.5,77.91
1522780735,52.33,25.5,77.91
1522780736,52.33,25.5,77.91
1522780737,51.84,25.5,77.91
1522780738,52.33,25.5,77.91
1522780739,51.84,25.5,77.91
1522780740,51.84,25.5,77.91
1522780741,51.84,25.5,77.91
1522780742,52.33,25.5,77.91
1522780743,52.33,25.5,77.91
1522780744,52.33,25.5,77.91
1522780745,52.33,25.5,77.91
1522780746,52.33,25.5,77.91
1522780747,51.84,25.5,77.91
1522780748,52.33,25.5,77.91
1522780749,51.84,25.5,77.91
1522780750,51.84,25.5,77.91
1522780751,51.84,25.5,77.91
1522780752,51.84,25.5,77.91
1522780753,51.84,25.5,77.91
1522780754,52.33,25.5,77.91
1522780755,52.33,25.5,77.91
1522780756,51.84,25.5,77.91
1522780757,52.33,25.5,77.91
1522780758,51.84,25.5,77.91
1522780759,52.33,25.5,77.91
1522780760,51.84,25.5,77.91
1522780761,51.84,25.5,77.91
1522780762,51.84,25.5,77.91
1522780763,51.84,25.5,77.91
1522780764,51.84,25.5,77.91
1522780765,51.84,25.5,77.91
1522780766,51.84,25.5,77.91
1522780767,51.84,25.5,77.91
1522780768,51.84,25.5,77.91
1522780769,51.84,25.5,77.91
1522780770,51.84,25.5,77.91
1522780771,51.84,25.5,77.91
1522780772,51.84,25.5,77.91
1522780773,51.84,25.5,77.91
1522780774,51.84,25.5,77.91
1522780775,51.84,25.5,77.91
1522780776,51.84,25.5,77.91
1522780777,51.84,25.5,77.91
1522780778,51.84,25.5,77.91
1522780779,51.84,25.5,77.91
1522780780,51.84,25.5,77.91
1522780781,51.84,25.5,77.91
1522780782,51.84,25.5,77.91
1522780783,51.84,25.5,77.91
1522780784,51.84,25.5,77.91
1522780785,51.84,25.5,77.91
1522780786,51.84,25.5,77.91
1522780787,51.84,25.5,77.91
1522780788,51.84,25.5,77.91
1522780789,51.84,25.5,77.91
1522780790,51.84,25.5,77.91
1522780791,51.84,25.5,77.91
1522780792,51.84,25.5,77.91
1522780793,51.84,25.5,77.91
1522780794,51.84,25.5,77.91
1522780795,51.84,25.5,77.91
1522780796,51.84,25.5,77.91
1522780797,51.84,25.5,77.91
1522780798,51.84,25.5,77.91
1522780799,51.84,25.5,77.91
1522780800,51.84,25.5,77.91
1522780801,51.84,25.5,77.91
1522780802,51.84,25.5,77.91
1522780803,51.84,25.5,77.91
1522780804,51.84,25.5,77.91
1522780805,51.84,25.5,77.91
1522780806,51.84,25.5,77.91
1522780807,51.84,25.5,77.91
1522780808,51.84,25.5,77.91
1522780809,51.84,25.5,77.91
1522780810,51.84,25.5,77.91
1522780811,51.84,25.5,77.91
1522780812,51.84,25.5,77.91
1522780813,51.84,25.5,77.91
1522780814,51.84,25.5,77.91
1522780815,51.84,25.5,77.91
1522780816,51.84,25.5,77.91
1522780817,51.84,25.5,77.91
1522780818,51.84,25.5,77.91
1522780819,51.84,25.5,77.91
1522780820,51.84,25.5,77.91
1522780821,51.84,25.5,77.91
1522780822,51.84,25.5,77.91
1522780823,51.84,25.5,77.91
1522780824,51.84,25.5,77.91
1522780825,51.84,25.5,77.91
1522780826,51.84,25.5,77.91
1522780827,51.84,25.5,77.91
1522780828,51.84,25.5,77.91
1522780829,51.84,25.5,77.91
1522780830,51.84,25.5,77.91
1522780831,51.84,25.5,77.91
1522780832,51.84,25.5,77.91
1522780833,51.84,25.5,77.91
1522780834,51.84,25.5,77.91
1522780835,51.84,25.5,77.91
1522780836,51.84,25.5,77.91
1522780837,51.84,25.5,77.91
1522780838,51.84,25.5,77.91
1522780839,51.84,25.5,77.91
1522780840,51.84,25.5,77.91
1522780841,51.84,25.5,77.91
1522780842,51.84,25.5,77.91
1522780843,51.84,25.5,77.91
1522780844,51.84,25.5,77.91
1522780845,51.84,25.5,77.91
1522780846,51.84,25.5,77.91
1522780847,51.84,25.5,77.91
1522780848,51.84,25.5,77.91
1522780849,51.84,25.5,77.91
1522780850,51.84,25.5,77.91
1522780851,51.84,25.5,77.91
1522780852,51.84,25.5,77.91
1522780853,51.84,25.5,77.91
1522780854,51.84,25.5,77.91
1522780855,51.84,25.5,77.91
1522780856,51.84,25.5,77.91
1522780857,51.84,25.5,77.91
1522780858,51.84,25.5,77.91
1522780859,51.84,25.5,77.91
1522780860,51.84,25.5,77.91
1522780861,51.84,25.5,77.91
1522780862,51.84,25.5,77.91
1522780863,51.84,25.5,77.91
1522780864,51.84,25.5,77.91
1522780865,51.84,25.5,77.91
1522780866,51.84,25.5,77.91
1522780867,51.84,25.5,77.91
1522780868,51.84,25.5,77.91
1522780869,51.84,25.5,77.91
1522780870,51.84,25.5,77.91
1522780871,51.84,25.5,77.91
1522780872,51.84,25.5,77.91
1522780873,51.84,25.5,77.91
1522780874,51.84,25.5,77.91
1522780875,51.84,25.5,77.91
1522780876,51.84,25.5,77.91
1522780877,51.84,25.5,77.91
1522780878,51.84,25.5,77.91
1522780879,51.84,25.5,77.91
1522780880,51.84,25.5,77.91
1522780881,51.84,25.5,77.91
1522780882,51.84,25.5,77.91
1522780883,51.84,25.5,77.91
1522780884,51.84,25.5,77.91
1522780885,51.84,25.5,77.91
1522780886,51.84,25.5,77.91
1522780887,51.84,25.5,77.91
1522780888,51.84,25.5,77.91
1522780889,51.84,25.5,77.91
1522780890,51.84,25.5,77.91
1522780891,51.84,25.5,77.91
1522780892,51.84,25.5,77.91
1522780893,51.84,25.5,77.91
1522780894,51.84,25.5,77.91
1522780895,51.84,25.5,77.91
1522780896,51.84,25.5,77.91
1522780897,51.84,25.5,77.91
1522780898,51.84,25.5,77.91
1522780899,51.84,25.5,77.91
1522780901,51.84,25.5,77.91
1522780902,51.84,25.5,77.91
1522780903,51.84,25.5,77.91
1522780904,51.84,25.5,77.91
1522780905,51.84,25.5,77.91
1522780906,51.84,25.5,77.91
1522780907,51.84,25.5,77.91
1522780908,51.84,25.5,77.91
1522780909,51.84,25.5,77.91
1522780910,51.84,25.5,77.91
1522780911,51.84,25.5,77.91
1522780912,51.84,25.5,77.91
1522780913,51.84,25.5,77.91
1522780914,51.84,25.5,77.91
1522780915,51.84,25.5,77.91
1522780916,51.84,25.5,77.91
1522780917,51.84,25.5,77.91
1522780918,51.84,25.5,77.91
1522780919,51.84,25.5,77.91
1522780920,51.84,25.5,77.91
1522780921,51.84,25.5,77.91
1522780922,51.84,25.5,77.91
1522780923,51.84,25.5,77.91
1522780924,51.84,25.5,77.91
1522780925,51.84,25.5,77.91
1522780926,51.84,25.5,77.91
1522780927,51.84,25.5,77.91
1522780928,51.84,25.5,77.91
1522780929,51.84,25.5,77.91
1522780930,51.84,25.5,77.91
1522780931,51.84,25.5,77.91
1522780932,51.84,25.5,77.91
1522780933,51.84,25.5,77.91
1522780934,51.84,25.5,77.91
1522780935,51.84,25.5,77.91
1522780936,51.84,25.5,77.91
1522780937,51.84,25.5,77.91
1522780938,51.84,25.5,77.91
1522780939,51.84,25.5,77.91
1522780940,51.84,25.5,77.91
1522780941,51.84,25.5,77.91
1522780942,51.84,25.5,77.91
1522780943,51.84,25.5,77.91
1522780944,51.84,25.5,77.91
1522780945,51.84,25.5,77.91
1522780946,51.84,25.5,77.91
1522780947,51.84,25.5,77.91
1522780948,51.84,25.5,77.91
1522780949,51.84,25.5,77.91
1522780950,51.84,25.5,77.91
1522780951,51.84,25.5,77.91
1522780952,51.84,25.5,77.91
1522780953,51.84,25.5,77.91
1522780954,51.84,25.5,77.91
1522780955,51.84,25.5,77.91
1522780956,51.84,25.5,77.91
1522780957,51.84,25.5,77.91
1522780958,51.84,25.5,77.91
1522780959,51.84,25.5,77.91
1522780960,51.84,25.5,77.91
1522780961,51.84,25.5,77.91
1522780962,51.84,25.5,77.91
1522780963,51.84,25.5,77.91
1522780964,51.84,25.5,77.91
1522780965,51.84,25.5,77.91
1522780966,51.84,25.5,77.91
1522780967,51.84,25.5,77.91
1522780968,51.84,25.5,77.91
1522780969,51.84,25.5,77.91
1522780970,51.84,25.5,77.91
1522780971,51.84,25.5,77.91
1522780972,51.84,25.5,77.91
1522780973,51.84,25.5,77.91
1522780974,51.84,25.5,77.91
1522780975,51.84,25.5,77.91
1522780976,51.84,25.5,77.91
1522780977,51.84,25.5,77.91
1522780978,51.84,25.5,77.91
1522780979,51.84,25.5,77.91
1522780980,51.84,25.5,77.91
1522780981,51.84,25.5,77.91
1522780982,51.84,25.5,77.91
1522780983,51.84,25.5,77.91
1522780984,51.84,25.5,77.91
1522780985,51.84,25.5,77.91
1522780986,51.84,25.5,77.91
1522780987,51.84,25.5,77.91
1522780988,51.84,25.5,77.91
1522780989,51.84,25.5,77.91
1522780990,51.84,25.5,77.91
1522780991,51.84,25.5,77.91
1522780992,51.84,25.5,77.91
1522780993,51.84,25.5,77.91
1522780994,51.84,25.5,77.91
1522780995,51.84,25.5,77.91
1522780996,51.84,25.5,77.91
1522780997,51.84,25.5,77.91
1522780998,51.84,25.5,77.91
1522780999,51.84,25.5,77.91
1522781000,51.84,25.5,77.91
1522781001,51.84,25.5,77.91
1522781002,51.84,25.5,77.91
1522781003,51.84,25.5,77.91
1522781004,51.84,25.5,77.91
1522781005,51.84,25.5,77.91
1522781006,51.84,25.5,77.91
1522781007,51.84,25.5,77.91
1522781008,51.84,25.5,77.91
1522781009,51.84,25.5,77.91
1522781010,51.84,25.5,77.91
1522781011,51.84,25.5,77.91
1522781012,51.84,25.5,77.91
1522781013,51.84,25.5,77.91
1522781014,51.84,25.5,77.91
1522781015,51.84,25.5,77.91
1522781016,51.84,25.5,77.91
1522781017,51.84,25.5,77.91
1522781018,51.84,25.5,77.91
1522781019,51.84,25.5,77.91
1522781020,51.84,25.5,77.91
1522781021,51.84,25.5,77.91
1522781022,51.84,25.5,77.91
1522781023,51.84,25.5,77.91
1522781024,51.84,25.5,77.91
1522781025,51.84,25.5,77.91
1522781026,51.84,25.5,77.91
1522781027,51.84,25.5,77.91
1522781028,51.84,25.5,77.91
1522781029,51.84,25.5,77.91
1522781030,51.84,25.5,77.91
1522781031,51.84,25.5,77.91
1522781032,51.84,25.5,77.91
1522781033,51.84,25.5,77.91
1522781034,51.84,25.5,77.91
1522781035,51.84,25.5,77.91
1522781036,51.84,25.5,77.91
1522781037,51.84,25.5,77.91
1522781038,51.84,25.5,77.91
1522781039,51.84,25.5,77.91
1522781040,51.84,25.5,77.91
1522781041,51.84,25.5,77.91
1522781042,51.84,25.5,77.91
1522781043,51.84,25.5,77.91
1522781044,51.84,25.5,77.91
1522781045,51.84,25.5,77.91
1522781046,51.84,25.5,77.91
1522781047,51.84,25.5,77.91
1522781048,51.84,25.5,77.91
1522781049,51.84,25.5,77.91
1522781050,51.84,25.5,77.91
1522781051,51.84,25.5,77.91
1522781052,51.84,25.5,77.91
1522781053,51.84,25.5,77.91
1522781054,51.84,25.5,77.91
1522781055,51.84,25.5,77.91
1522781056,51.84,25.5,77.91
1522781057,51.84,25.5,77.91
1522781058,51.84,25.5,77.91
1522781059,51.84,25.5,77.91
1522781060,51.84,25.5,77.91
1522781061,51.84,25.5,77.91
1522781062,51.84,25.5,77.91
1522781063,51.84,25.5,77.91
1522781064,51.84,25.5,77.91
1522781065,51.84,25.5,77.91
1522781066,51.84,25.5,77.91
1522781067,51.84,25.5,77.91
1522781068,51.84,25.5,77.91
1522781069,51.84,25.5,77.91
1522781070,51.84,25.5,77.91
1522781071,51.84,25.5,77.91
1522781072,51.84,25.5,77.91
1522781073,51.84,25.5,77.91
1522781074,51.84,25.5,77.91
1522781075,51.84,25.5,77.91
1522781076,51.84,25.5,77.91
1522781077,51.84,25.5,77.91
1522781078,51.84,25.5,77.91
1522781079,51.84,25.5,77.91
1522781080,51.84,25.5,77.91
1522781081,51.84,25.5,77.91
1522781082,51.84,25.5,77.91
1522781083,51.84,25.5,77.91
1522781084,51.84,25.5,77.91
1522781085,51.84,25.5,77.91
1522781086,51.84,25.5,77.91
1522781087,51.84,25.5,77.91
1522781088,51.84,25.5,77.91
1522781089,51.84,25.5,77.91
1522781090,51.84,25.5,77.91
1522781091,51.84,25.5,77.91
1522781092,51.84,25.5,77.91
1522781093,51.84,25.5,77.91
1522781094,51.84,25.5,77.91
1522781095,51.84,25.5,77.91
1522781096,51.84,25.5,77.91
1522781097,51.84,25.5,77.91
1522781098,51.84,25.5,77.91
1522781099,51.84,25.5,77.91
1522781100,51.84,25.5,77.91
1522781101,51.84,25.5,77.91
1522781102,51.84,25.5,77.91
1522781103,51.84,25.5,77.91
1522781104,51.84,25.5,77.91
1522781105,51.84,25.5,77.91
1522781106,51.84,25.5,77.91
1522781107,51.84,25.5,77.91
1522781108,51.84,25.5,77.91
1522781109,51.84,25.5,77.91
1522781110,51.84,25.5,77.91
1522781111,51.84,25.5,77.91
1522781112,51.84,25.5,77.91
1522781113,51.84,25.5,77.91
1522781114,51.84,25.5,77.91
1522781115,51.84,25.5,77.91
1522781116,51.84,25.5,77.91
1522781117,51.84,25.5,77.91
1522781118,51.84,25.5,77.91
1522781119,51.84,25.5,77.91
1522781120,51.84,25.5,77.91
1522781121,51.84,25.5,77.91
1522781122,51.84,25.5,77.91
1522781123,51.84,25.5,77.91
1522781124,51.84,25.5,77.91
1522781125,51.84,25.5,77.91
1522781126,51.84,25.5,77.91
1522781127,51.84,25.5,77.91
1522781128,51.84,25.5,77.91
1522781129,51.84,25.5,77.91
1522781130,51.84,25.5,77.91
1522781131,51.84,25.5,77.91
1522781132,51.84,25.5,77.91
1522781133,51.84,25.5,77.91
1522781134,51.84,25.5,77.91
1522781135,51.84,25.5,77.91
1522781136,51.84,25.5,77.91
1522781137,51.84,25.5,77.91
1522781138,51.84,25.5,77.91
1522781139,51.84,25.5,77.91
1522781140,51.84,25.5,77.91
1522781141,51.84,25.5,77.91
1522781142,51.84,25.5,77.91
1522781143,51.84,25.5,77.91
1522781144,51.84,25.5,77.91
1522781145,51.84,25.5,77.91
1522781146,51.84,25.5,77.91
1522781147,51.84,25.5,77.91
1522781148,51.84,25.5,77.91
1522781149,51.84,25.5,77.91
1522781150,51.84,25.5,77.91
1522781151,51.84,25.5,77.91
1522781152,51.84,25.5,77.91
1522781153,51.84,25.5,77.91
1522781154,51.84,25.5,77.91
1522781155,51.84,25.5,77.91
1522781156,51.84,25.5,77.91
1522781157,51.84,25.5,77.91
1522781158,51.84,25.5,77.91
1522781159,51.84,25.5,77.91
1522781160,51.84,25.5,77.91
1522781161,51.84,25.5,77.91
1522781162,51.84,25.5,77.91
1522781163,51.84,25.5,77.91
1522781164,51.84,25.5,77.91
1522781165,51.84,25.5,77.91
1522781166,51.84,25.5,77.91
1522781167,51.84,25.5,77.91
1522781168,51.84,25.5,77.91
1522781169,51.84,25.5,77.91
1522781170,51.84,25.5,77.91
1522781171,51.84,25.5,77.91
1522781172,51.84,25.5,77.91
1522781173,51.84,25.5,77.91
1522781174,51.84,25.5,77.91
1522781175,51.84,25.5,77.91
1522781176,51.84,25.5,77.91
1522781177,51.84,25.5,77.91
1522781178,51.84,25.5,77.91
1522781179,51.84,25.5,77.91
1522781180,51.84,25.5,77.91
1522781181,51.84,25.5,77.91
1522781182,51.84,25.5,77.91
1522781183,51.84,25.5,77.91
1522781184,51.84,25.5,77.91
1522781185,51.84,25.5,77.91
1522781186,51.84,25.5,77.91
1522781187,51.84,25.5,77.91
1522781188,51.84,25.5,77.91
1522781189,51.84,25.5,77.91
1522781190,51.84,25.5,77.91
1522781191,51.84,25.5,77.91
1522781192,51.84,25.5,77.91
1522781193,51.84,25.5,77.91
1522781194,51.84,25.5,77.91
1522781195,51.84,25.5,77.91
1522781196,51.84,25.5,77.91
